3.933368250727653503e-03,3.995954990386962891e-03,3.812354989349842072e-03,3.041238291189074516e-03,1.876457594335079193e-03,1.715812017209827900e-03,2.337097655981779099e-03
3.659063717350363731e-03,3.988315351307392120e-03,3.951065242290496826e-03,2.723771147429943085e-03,1.757306279614567757e-03,1.656329724937677383e-03,2.096579875797033310e-03
