1.096794381737709045e-02,6.429495289921760559e-03,3.919424489140510559e-03,2.079317579045891762e-03,1.209728769026696682e-03,1.071809907443821430e-03,1.069053425453603268e-03
1.199264172464609146e-02,7.114977110177278519e-03,3.790226764976978302e-03,1.859651412814855576e-03,1.027444028295576572e-03,9.526354260742664337e-04,9.450968937017023563e-04
